start_lat,start_long,end_lat,end_long
18.5821,73.919701,13.1979,77.706299
18.5821,73.919701,13.1979,77.706299
18.5821,73.919701,13.1979,77.706299
15.3808,73.831398,10.152,76.401901
18.5821,73.919701,12.99001,80.169296
18.5821,73.919701,22.7218,75.8011017
30.6735,76.788498,18.5821,73.919701
19.088699,72.867897,13.1979,77.706299
15.3808,73.831398,23.0772,72.634697
8.48212,76.920097,18.5821,73.919701
15.3808,73.831398,21.0922,79.047203
15.3808,73.831398,19.0887,72.867897
15.3808,73.831398,21.0922,79.047203
15.3808,73.831398,19.0887,72.867897
13.1979,77.706299,23.0772,72.634697
13.1979,77.706299,23.0772,72.634697
15.3808,73.831398,18.5821,73.919701
25.591299,85.087997,17.23132,78.429855
25.591299,85.087997,17.23132,78.429855
25.591299,85.087997,17.23132,78.429855
28.55563,77.09519,17.23132,78.429855
